,time,pickup,dropoff
17090,14112.59678,48,1001
17091,14117.59678,48,1001
17436,14117.59678,52,1003
17395,14122.59678,36,1003
17598,14122.59678,18,1002
17457,14127.59678,44,1003
17683,14127.59678,27,1002
17175,14132.59678,54,1003
17622,14132.59678,46,1002
17309,14137.59678,21,1003
17089,14137.59678,16,1001
17505,14142.59678,51,1003
17190,14142.59678,20,1003
17275,14142.59678,18,1003
17386,14147.59678,47,1003
17347,14147.59678,27,1003
17485,14147.59678,41,1003
17691,14152.59678,56,1002
17152,14152.59678,54,1001
17296,14152.59678,33,1003
17317,14157.59678,51,1003
17087,14157.59678,44,1001
17504,14157.59678,40,1003
17080,14162.59678,13,1001
17411,14162.59678,46,1003
17140,14162.59678,33,1001
17184,14167.59678,27,1003
17182,14167.59678,35,1003
17205,14167.59678,43,1003
17580,14172.59678,30,1002
17467,14172.59678,34,1003
17502,14172.59678,35,1003
17097,14177.59678,49,1001
17479,14177.59678,58,1003
17172,14177.59678,48,1001
17306,14182.59678,53,1003
17508,14182.59678,51,1003
17418,14182.59678,46,1003
17661,14187.59678,42,1002
17100,14187.59678,40,1001
17354,14187.59678,30,1003
17606,14192.59678,12,1002
17162,14192.59678,45,1001
17524,14192.59678,48,1003
17234,14197.59678,42,1003
17472,14197.59678,28,1003
17327,14197.59678,42,1003
17101,14202.59678,50,1001
17288,14202.59678,20,1003
17452,14202.59678,18,1003
17215,14207.59678,16,1003
17284,14207.59678,46,1003
17490,14207.59678,12,1003
17623,14212.59678,10,1002
17104,14212.59678,56,1001
17371,14212.59678,50,1003
17132,14215.39964,15,1001
17669,14217.59678,27,1002
17650,14217.59678,24,1002
17183,14217.59678,45,1003
17642,14222.59678,40,1002
17293,14222.59678,39,1003
17345,14227.59678,46,1003
17149,14227.59678,23,1001
17483,14227.59678,33,1003
17547,14232.59678,29,1002
17565,14232.59678,38,1002
17153,14232.59678,12,1001
17338,14237.59678,15,1003
17582,14237.59678,43,1002
17575,14237.59678,30,1002
17545,14242.59678,46,1002
17510,14242.59678,33,1003
17635,14242.59678,45,1002
17458,14247.59678,25,1003
17378,14247.59678,11,1003
17355,14247.59678,51,1003
17257,14252.59678,23,1003
17174,14252.59678,14,1003
17527,14254.95242,41,1003
17584,14257.59678,48,1002
17432,14261.45581,48,1003
17319,14262.59678,38,1003
17136,14267.59678,46,1001
17540,14271.25188,43,1003
17475,14272.59678,4,1003
17434,14277.59678,38,1003
17397,14277.59678,45,1003
17237,14278.34776,31,1003
17468,14281.76494,44,1003
17107,14282.59678,26,1001
17482,14282.59678,12,1003
17252,14287.59678,35,1003
17495,14287.59678,9,1003
17292,14287.75528,3,1003
17657,14292.59678,36,1002
17139,14292.59678,22,1001
17577,14292.91413,44,1002
17544,14293.4025,22,1002
17272,14297.59678,47,1003
17365,14297.59678,35,1003
17173,14302.59678,41,1001
17264,14302.59678,48,1003
17121,14302.66655,19,1001
17558,14306.49803,14,1002
17602,14307.59678,53,1002
17269,14310.4805,28,1003
17108,14312.59678,44,1001
17534,14312.59678,45,1003
17363,14317.59678,25,1003
17133,14317.59678,42,1001
17402,14317.63506,47,1003
17102,14322.59678,42,1001
17265,14322.59678,41,1003
17093,14327.59678,1,1001
17537,14327.59678,15,1003
17520,14332.59678,39,1003
17253,14332.59678,45,1003
17245,14337.59678,8,1003
17643,14337.59678,19,1002
17370,14342.59678,18,1003
17336,14342.59678,21,1003
17163,14342.59678,13,1001
17523,14347.59678,26,1003
17251,14347.59678,31,1003
17165,14352.59678,35,1001
17394,14352.59678,14,1003
17435,14353.21646,3,1003
17664,14357.59678,19,1002
17201,14357.59678,51,1003
17283,14358.55707,25,1003
17570,14362.59678,41,1002
17120,14362.59678,28,1001
17673,14365.93989,24,1002
17522,14367.59678,31,1003
17518,14367.59678,44,1003
17607,14369.4873,44,1002
17211,14372.59678,8,1003
17644,14372.59678,37,1002
17516,14373.6186,40,1003
17240,14377.59678,49,1003
17428,14381.47227,42,1003
17557,14382.59678,26,1002
17562,14386.16172,36,1002
17222,14389.79785,37,1003
17203,14394.06047,41,1003
17285,14395.86762,25,1003
17542,14396.96744,36,1003
17250,14397.59678,29,1003
17617,14401.46655,17,1002
17270,14402.59678,28,1003
17337,14407.59678,39,1003
17248,14410.16172,22,1003
17627,14410.30805,27,1002
17678,14412.59678,43,1002
17496,14412.59678,12,1003
17489,14415.7703,27,1003
17242,14417.59678,35,1003
17555,14417.59678,2,1002
17130,14421.88945,32,1001
17682,14422.59678,39,1002
17350,14422.59678,21,1003
17656,14422.59678,40,1002
17304,14427.59678,21,1003
17374,14427.59678,40,1003
17574,14432.59678,40,1002
17667,14432.59678,37,1002
17076,14437.59678,26,1001
17400,14437.59678,11,1003
17613,14442.59678,42,1002
17179,14442.59678,15,1003
17353,14442.59678,15,1003
17192,14447.59678,1,1003
17498,14447.59678,6,1003
17226,14452.59678,24,1003
17310,14452.59678,10,1003
17123,14457.59678,35,1001
17232,14457.59678,23,1003
17185,14457.59678,30,1003
17375,14462.59678,9,1003
17421,14462.59678,39,1003
17280,14467.59678,19,1003
17519,14467.59678,39,1003
17506,14472.59678,35,1003
17539,14472.59678,9,1003
17324,14472.59678,21,1003
17379,14477.59678,30,1003
17567,14477.59678,10,1002
17295,14482.59678,5,1003
17223,14487.59678,15,1003
17075,14492.59678,27,1001
17610,14497.59678,30,1002
17299,14502.59678,35,1003
17526,14507.59678,12,1003
17099,14507.59678,1,1001
17142,14512.59678,17,1001
17197,14512.59678,25,1003
17419,14517.59678,20,1003
17604,14517.59678,20,1002
17282,14522.59678,29,1003
17086,14522.59678,37,1001
17680,14522.59678,18,1002
17141,14527.59678,11,1001
17352,14527.59678,30,1003
17110,14532.59678,42,1001
17372,14532.59678,34,1003
17115,14537.59678,5,1001
17561,14542.59678,8,1002
17462,14547.59678,38,1003
17626,14547.59678,27,1002
17654,14557.59678,19,1002
17674,14562.59678,21,1002
17148,14567.59678,30,1001
17196,14577.59678,5,1003
17685,14577.59678,28,1002
17364,14582.59678,5,1003
17576,14582.59678,24,1002
17532,14587.59678,2,1003
17268,14597.59678,32,1003
17126,14602.59678,22,1001
17081,14602.59678,31,1001
17513,14607.59678,38,1003
17301,14612.59678,18,1003
17640,14612.59678,7,1002
17277,14617.59678,29,1003
17477,14617.59678,40,1003
17630,14622.59678,27,1002
17360,14622.59678,27,1003
17249,14627.59678,3,1003
17446,14627.59678,15,1003
17431,14632.59678,14,1003
17074,14637.59678,15,1001
17155,14642.59678,20,1001
17239,14652.59678,16,1003
17274,14657.59678,19,1003
17217,14662.59678,31,1003
17311,14667.59678,5,1003
17652,14667.59678,37,1002
17229,14672.59678,8,1003
17207,14672.59678,41,1003
17455,14682.59678,6,1003
17541,14682.59678,3,1003
17202,14687.59678,24,1003
17112,14697.59678,13,1001
17660,14702.59678,11,1002
17408,14702.59678,7,1003
17291,14707.59678,27,1003
17231,14717.59678,3,1003
17548,14722.59678,19,1002
17224,14727.59678,12,1003
17305,14737.59678,13,1003
17676,14737.59678,12,1002
17247,14742.59678,16,1003
17262,14742.59678,25,1003
17286,14742.59678,2,1003
17637,14747.59678,30,1002
17587,14747.59678,20,1002
17531,14752.59678,8,1003
17137,14757.59678,29,1001
17388,14757.59678,29,1003
17176,14757.59678,32,1003
17492,14762.59678,27,1003
17159,14767.59678,2,1001
17328,14772.59678,18,1003
17158,14772.59678,22,1001
17437,14782.59678,8,1003
17168,14787.59678,28,1001
17331,14787.59678,7,1003
17444,14787.59678,11,1003
17135,14792.59678,26,1001
17116,14797.59678,4,1001
17228,14802.59678,28,1003
17359,14807.59678,5,1003
17171,14807.59678,24,1001
17465,14816.47227,27,1003
17583,14817.59678,25,1002
17313,14827.59678,3,1003
17559,14827.59678,21,1002
17550,14837.59678,6,1002
17187,14842.59678,20,1003
17220,14862.59678,5,1003
17367,14872.59678,11,1003
17178,14882.59678,4,1003
17260,14887.59678,9,1003
17563,14892.59678,25,1002
17393,14902.59678,28,1003
17535,14917.59678,19,1003
17571,14922.59678,5,1002
17351,14932.59678,7,1003
17369,14932.59678,24,1003
17689,14937.59678,34,1002
17556,14942.59678,27,1002
17412,14942.59678,12,1003
17543,14947.59678,1,1002
17589,14952.59678,21,1002
17639,14952.59678,1,1002
17687,14957.59678,9,1002
17663,14962.59678,21,1002
17189,14962.59678,11,1003
17686,14967.59678,18,1002
17601,14967.59678,19,1002
17131,14972.59678,7,1001
17430,14972.59678,17,1003
17322,14977.59678,3,1003
17474,14982.59678,4,1003
17308,14987.59678,22,1003
17297,14997.59678,26,1003
17401,15002.59678,2,1003
17443,15007.59678,6,1003
17373,15007.59678,15,1003
17429,15012.59678,21,1003
17398,15012.59678,2,1003
17530,15017.59678,19,1003
17405,15023.80465,20,1003
17098,15037.59678,26,1001
17127,15042.59678,2,1001
17619,15047.59678,10,1002
17636,15047.59678,13,1002
17082,15052.63506,25,1001
17078,15057.59678,13,1001
17500,15067.59678,21,1003
17333,15072.59678,8,1003
17497,15077.59678,3,1003
17114,15082.59678,1,1001
17514,15092.59678,19,1003
17096,15097.59678,20,1001
17315,15102.59678,14,1003
17596,15122.59678,19,1002
17463,15127.59678,1,1003
17194,15132.59678,18,1003
17330,15132.59678,2,1003
17590,15142.59678,24,1002
17503,15144.20823,11,1003
17572,15147.59678,8,1002
17628,15147.59678,8,1002
17466,15152.59678,20,1003
17344,15157.59678,12,1003
17368,15162.59678,18,1003
17391,15167.59678,19,1003
17499,15167.59678,18,1003
17493,15192.59678,13,1003
17235,15192.59678,17,1003
17358,15197.59678,1,1003
17186,15202.59678,5,1003
17204,15212.59678,17,1003
17454,15215.01252,2,1003
17470,15217.59678,8,1003
17645,15222.59678,19,1002
17675,15227.59678,11,1002
17512,15232.59678,10,1003
17084,15277.59678,7,1001
17287,15282.59678,17,1003
17651,15287.59678,7,1002
17263,15307.59678,19,1003
17290,15312.59678,8,1003
17632,15322.59678,6,1002
17448,15327.59678,14,1003
17377,15337.59678,15,1003
17688,15338.1932,4,1002
17233,15342.59678,3,1003
17385,15352.59678,12,1003
17227,15362.59678,6,1003
17218,15372.59678,3,1003
17214,15374.54597,1,1003
17113,15377.59678,18,1001
17380,15382.59678,4,1003
17117,15397.59678,1,1001
17316,15402.59678,11,1003
17281,15407.59678,14,1003
17521,15412.59678,2,1003
17594,15420.44758,10,1002
17191,15457.59678,7,1003
17181,15467.59678,8,1003
17417,15471.45581,2,1003
17442,15497.59678,7,1003
17193,15508.49553,5,1003
17970,15567.59678,62,1001
18101,15567.59678,57,1002
18067,15567.59678,59,1002
18061,15567.59678,65,1002
17733,15567.59678,65,1003
18044,15567.59678,64,1002
18039,15567.59678,60,1002
18018,15567.59678,59,1002
17749,15567.59678,63,1003
17756,15567.59678,62,1003
17995,15567.59678,66,1002
17954,15567.59678,62,1001
17821,15567.59678,58,1001
17948,15567.59678,62,1001
17946,15567.59678,58,1001
17779,15567.59678,55,1003
17902,15567.59678,62,1001
17897,15567.59678,65,1001
17883,15567.59678,63,1001
17871,15567.59678,66,1001
17792,15567.59678,63,1001
17855,15567.59678,66,1001
17853,15567.59678,62,1001
18109,15567.59678,66,1002
17819,15567.59678,61,1001
17951,15567.59678,63,1001
18118,15567.59678,65,1002
17738,15567.59678,61,1003
18135,15567.59678,64,1002
18225,15567.59678,64,1002
18201,15567.59678,58,1002
18193,15567.59678,65,1002
18191,15567.59678,65,1002
18179,15567.59678,61,1002
18155,15567.59678,59,1002
17710,15567.59678,61,1003
18152,15567.59678,62,1002
17811,15567.59678,66,1001
17715,15567.59678,63,1003
18145,15567.59678,62,1002
17814,15581.38211,56,1001
18220,15581.57102,55,1002
18242,15582.03184,63,1002
17845,15582.09481,54,1001
18208,15583.02504,53,1002
17975,15583.24258,55,1001
18154,15583.33417,61,1002
18021,15583.40429,57,1002
17793,15583.48229,41,1001
17798,15583.53524,62,1001
18149,15583.58891,56,1002
18167,15583.6297,53,1002
18075,15583.71199,61,1002
17993,15583.74061,58,1002
17797,15583.83148,64,1001
18247,15583.95671,58,1002
17881,15583.97317,58,1001
18003,15584.09767,54,1002
17977,15584.16064,50,1001
18000,15584.24937,63,1002
17935,15584.35742,62,1001
17926,15584.49982,58,1001
17846,15584.80894,58,1001
18022,15584.8254,64,1002
18035,15584.91556,64,1002
17914,15585.02504,60,1001
17698,15585.1195,62,1003
17827,15585.21109,62,1001
18158,15585.30268,65,1002
18033,15585.33703,57,1002
18012,15585.36708,58,1002
18007,15585.92665,64,1002
17700,15585.98819,59,1003
18047,15586.08408,37,1002
17737,15586.14132,59,1003
17774,15586.42326,56,1003
18243,15586.48336,56,1002
17878,15586.85689,57,1001
17910,15587.01002,63,1001
18017,15587.10447,55,1002
17843,15592.52701,63,1001
17964,15592.86619,51,1001
17928,15593.93739,54,1001
18132,15594.62004,61,1002
18092,15595.16172,54,1002
17876,15595.45438,52,1001
17722,15595.63256,55,1003
18107,15596.04973,42,1002
17750,15596.07692,56,1003
17963,15596.34955,51,1001
17841,15596.36029,56,1001
17882,15596.37102,60,1001
18037,15596.42182,62,1002
17933,15596.52987,63,1001
17742,15596.63649,62,1003
17868,15596.72952,35,1001
18046,15596.74741,54,1002
17955,15596.88408,36,1001
17917,15596.91699,56,1001
18194,15597.39642,63,1002
17986,15597.44222,64,1001
18079,15597.52021,57,1002
17909,15597.57889,48,1001
18013,15597.73918,54,1002
17893,15597.78426,42,1001
17842,15597.86225,54,1001
18038,15597.90877,61,1002
17704,15598.15635,62,1003
17833,15598.21789,51,1001
17751,15598.9771,56,1003
18147,15598.99213,60,1002
18036,15599.41503,44,1002
18150,15599.71199,59,1002
18141,15600.23292,50,1002
17890,15600.33953,44,1001
17697,15600.74741,49,1003
17741,15601.82361,25,1003
17767,15601.98676,57,1003
17913,15602.07979,56,1001
18116,15602.35742,53,1002
18237,15606.44615,49,1002
18202,15607.22326,54,1002
18251,15607.28479,34,1002
17830,15607.37925,34,1001
18133,15607.56243,51,1002
17920,15607.64902,48,1001
17729,15607.68837,50,1003
17958,15607.70769,60,1001
18072,15608.43399,61,1002
17744,15608.63506,54,1003
18045,15608.85331,54,1002
17822,15608.99499,50,1001
17858,15609.2068,40,1001
18241,15609.36852,37,1002
18168,15609.50089,52,1002
17693,15609.50376,56,1003
18091,15609.78283,48,1002
17953,15609.81288,59,1001
17765,15610.21789,56,1003
18097,15610.63363,54,1002
18183,15610.85403,57,1002
18190,15610.85403,54,1002
17984,15611.05653,59,1001
17988,15611.34776,58,1001
17851,15611.79928,55,1001
17803,15612.30948,53,1001
17864,15612.43256,44,1001
18041,15612.52987,51,1002
17904,15612.53775,32,1001
17982,15612.7703,47,1001
17784,15613.49231,24,1003
18073,15613.55599,58,1002
18086,15613.78283,48,1002
18134,15613.9288,18,1002
18113,15615.35063,51,1002
17960,15615.9703,55,1001
18031,15616.14633,37,1002
17757,15616.53631,48,1003
17746,15616.96064,44,1003
18131,15620.26011,43,1002
17763,15620.30805,59,1003
18146,15621.22039,27,1002
17752,15622.54061,28,1003
18014,15622.59678,45,1002
17980,15622.75671,45,1001
17900,15623.77853,35,1001
17818,15623.7907,35,1001
17863,15625.03506,51,1001
17730,15625.42433,46,1003
17719,15626.03041,51,1003
17873,15626.07263,50,1001
18108,15626.32594,51,1002
18213,15632.59678,46,1002
18232,15642.59678,26,1002
18128,15652.59678,44,1002
18119,15662.59678,20,1002
18166,15667.59678,58,1002
18063,15672.59678,56,1002
18229,15677.59678,43,1002
17712,15682.59678,46,1003
17886,15687.59678,47,1001
18188,15692.59678,45,1002
17823,15702.59678,53,1001
18062,15707.59678,54,1002
17720,15712.59678,37,1003
18094,15717.59678,50,1002
17894,15722.59678,49,1001
18148,15727.59678,31,1002
18104,15732.59678,14,1002
18212,15737.59678,35,1002
18216,15742.59678,50,1002
18226,15747.59678,55,1002
18023,15757.59678,42,1002
17837,15762.59678,28,1001
17703,15767.59678,53,1003
18204,15772.59678,49,1002
18240,15777.59678,55,1002
18221,15787.59678,40,1002
18016,15792.59678,46,1002
17768,15797.59678,58,1003
18186,15802.59678,32,1002
18200,15807.59678,50,1002
17781,15812.59678,7,1003
17711,15817.59678,47,1003
17916,15822.59678,49,1001
17884,15827.59678,37,1001
18171,15832.59678,46,1002
18207,15837.59678,38,1002
17782,15842.59678,44,1003
17810,15847.59678,42,1001
18095,15852.59678,46,1002
17789,15857.59678,42,1003
17731,15862.59678,32,1003
18051,15867.59678,31,1002
18026,15872.59678,46,1002
17891,15877.59678,19,1001
18117,15887.59678,35,1002
17766,15892.59678,41,1003
18244,15897.59678,54,1002
17696,16482.59678,27,1003
18199,16487.59678,41,1002
17854,16487.59678,14,1001
18111,16492.59678,52,1002
18088,16492.59678,42,1002
18025,16497.59678,45,1002
18224,16497.59678,43,1002
18110,16502.59678,42,1002
17896,16502.59678,34,1001
17915,16507.59678,57,1001
18049,16507.59678,42,1002
18089,16512.59678,24,1002
18127,16512.59678,18,1002
18197,16517.59678,50,1002
17760,16517.59678,43,1003
17869,16522.59678,42,1001
18162,16522.59678,25,1002
17999,16527.59678,49,1002
18163,16527.59678,45,1002
18178,16532.59678,26,1002
17912,16532.59678,55,1001
17800,16537.59678,44,1001
17815,16537.59678,6,1001
18143,16542.59678,45,1002
18161,16542.59678,45,1002
17997,16547.59678,41,1002
17804,16547.59678,32,1001
17839,16552.59678,36,1001
17867,16552.59678,31,1001
18011,16557.59678,41,1002
18136,16557.59678,41,1002
18077,16562.59678,51,1002
18008,16562.59678,42,1002
18129,16567.59678,21,1002
17850,16567.59678,37,1001
17895,16572.59678,11,1001
17807,16572.59678,35,1001
17987,16577.59678,40,1001
17925,16577.59678,17,1001
17944,16582.59678,38,1001
17938,16582.59678,31,1001
18210,16587.59678,40,1002
17799,16587.59678,29,1001
18176,16592.59678,57,1002
18235,16592.59678,15,1002
18138,16597.59678,16,1002
18184,16597.59678,41,1002
18028,16602.59678,45,1002
17965,16602.59678,24,1001
17887,16607.59678,40,1001
17978,16607.59678,46,1001
17735,16612.59678,44,1003
17832,16612.59678,51,1001
17929,16617.59678,43,1001
17718,16617.59678,23,1003
17758,16622.59678,45,1003
17971,16622.59678,1,1001
18206,16627.59678,44,1002
18064,16627.59678,12,1002
18198,16632.59678,21,1002
18253,16632.59678,26,1002
18005,16637.59678,31,1002
17888,16637.59678,37,1001
18052,16642.59678,7,1002
18173,16642.59678,39,1002
18189,16647.59678,25,1002
17952,16647.59678,40,1001
18142,16652.59678,16,1002
17812,16652.59678,29,1001
18153,16657.59678,38,1002
18056,16657.59678,42,1002
17788,16662.59678,35,1003
17828,16662.59678,30,1001
17936,16667.59678,25,1001
17736,16667.59678,31,1003
18126,16672.59678,38,1002
18187,16672.59678,44,1002
17794,16677.59678,16,1001
17957,16677.59678,28,1001
17923,16682.59678,12,1001
18082,16682.59678,55,1002
17877,16687.59678,36,1001
17780,16687.59678,2,1003
17942,16692.59678,44,1001
18006,16692.59678,21,1002
18217,16697.59678,46,1002
18144,16697.59678,33,1002
17859,16702.59678,47,1001
18234,16702.59678,43,1002
17732,16707.59678,36,1003
17759,16707.59678,21,1003
18076,16712.59678,41,1002
17934,16717.59678,40,1001
18080,16717.59678,20,1002
17745,16722.59678,36,1003
17817,16722.59678,12,1001
18139,16727.59678,24,1002
17983,16727.59678,6,1001
18255,16732.59678,23,1002
17740,16732.59678,20,1003
18002,16737.59678,39,1002
17753,16737.59678,12,1003
17907,16742.59678,25,1001
18042,16742.59678,38,1002
17802,16747.59678,19,1001
17829,16747.59678,30,1001
18174,16752.59678,36,1002
18034,16752.59678,29,1002
17773,16757.59678,54,1003
17901,16757.59678,23,1001
17785,16762.59678,8,1003
18175,16767.59678,35,1002
17695,16767.59678,43,1003
17931,16772.59678,18,1001
18032,16772.59678,8,1002
17959,16777.59678,42,1001
17973,16777.59678,35,1001
18098,16782.59678,21,1002
18254,16782.59678,44,1002
18151,16787.59678,25,1002
18065,16787.59678,19,1002
18159,16792.59678,30,1002
17945,16797.59678,41,1001
18233,16797.59678,4,1002
17885,16802.59678,19,1001
17969,16802.59678,31,1001
17813,16802.59678,3,1001
17772,16807.59678,3,1003
18024,16807.59678,10,1002
17761,16807.59678,34,1003
17734,16812.59678,24,1003
17961,16812.59678,19,1001
18181,16812.59678,29,1002
17834,16817.59678,23,1001
18099,16817.59678,29,1002
17919,16817.59678,12,1001
17989,16822.59678,38,1001
17966,16822.59678,35,1001
17939,16822.59678,27,1001
17906,16827.59678,2,1001
17889,16827.59678,32,1001
17870,16832.59678,16,1001
17892,16837.59678,32,1001
18084,16842.59678,28,1002
17932,16842.59678,31,1001
18231,16847.59678,39,1002
18230,16847.59678,14,1002
17702,16852.59678,49,1003
17857,16852.59678,51,1001
18125,16857.59678,29,1002
18115,16857.59678,7,1002
17860,16862.59678,20,1001
18029,16862.59678,25,1002
18103,16867.59678,19,1002
17908,16867.59678,43,1001
17992,16867.59678,21,1001
18100,16872.59678,4,1002
17835,16872.59678,28,1001
17778,16872.59678,22,1003
17981,16877.59678,1,1001
18182,16877.59678,16,1002
17747,16877.59678,1,1003
18106,16882.59678,22,1002
17787,16882.59678,1,1003
17861,16882.59678,31,1001
18227,16887.59678,38,1002
17769,16887.59678,26,1003
17717,16887.59678,6,1003
17940,16892.59678,10,1001
17739,16892.59678,42,1003
18195,16892.59678,43,1002
18130,16897.59678,24,1002
18121,16897.59678,23,1002
17903,16897.59678,18,1001
18211,16902.59678,26,1002
18258,16902.59678,14,1002
18015,16902.59678,25,1002
17991,16907.59678,22,1001
18009,16912.59678,37,1002
17775,16917.59678,13,1003
17974,16917.59678,18,1001
18250,16917.59678,31,1002
18059,16922.59678,19,1002
18170,16922.59678,25,1002
17805,16927.59678,20,1001
17968,16927.59678,15,1001
17899,16927.59678,30,1001
17777,16932.59678,1,1003
18165,16932.59678,10,1002
17976,16932.59678,37,1001
17967,16937.59678,16,1001
17776,16937.59678,27,1003
17941,16942.59678,22,1001
17755,16942.59678,3,1003
17816,16942.59678,23,1001
18172,16947.59678,13,1002
17783,16947.59678,8,1003
18222,16947.59678,20,1002
17714,16952.59678,19,1003
17994,16952.59678,13,1002
18257,16957.59678,41,1002
18027,16957.59678,10,1002
18040,16957.59678,25,1002
17866,16962.59678,16,1001
17930,16962.59678,20,1001
18256,16964.33274,12,1002
17770,16967.59678,19,1003
17880,16967.59678,30,1001
17723,16968.83327,38,1003
17998,16972.59678,2,1002
17872,16972.59678,21,1001
18066,16977.59678,30,1002
17724,16977.59678,6,1003
17705,16980.30948,17,1003
17865,16982.59678,42,1001
17956,16982.59678,36,1001
17972,16984.41574,15,1001
18053,16987.59678,14,1002
17806,16987.59678,20,1001
17820,16989.79356,3,1001
18055,16992.59678,36,1002
17791,16992.59678,12,1001
18219,16997.59678,13,1002
18180,17002.59678,20,1002
18196,17002.59678,9,1002
18070,17002.59678,36,1002
17824,17007.59678,40,1001
17764,17007.59678,23,1003
17898,17007.59678,34,1001
17707,17012.59678,12,1003
17694,17012.59678,14,1003
18085,17012.59678,12,1002
18137,17017.59678,17,1002
18122,17017.59678,15,1002
18087,17022.59678,21,1002
18120,17027.59678,11,1002
18215,17027.59678,7,1002
18248,17027.59678,2,1002
18058,17032.59678,23,1002
17911,17032.59678,12,1001
18083,17032.59678,13,1002
18102,17037.59678,10,1002
17990,17037.59678,25,1001
18071,17042.59678,16,1002
17996,17042.59678,12,1002
17847,17047.59678,18,1001
17852,17047.59678,2,1001
18140,17052.59678,28,1002
18074,17052.59678,4,1002
17726,17057.59678,18,1003
17796,17057.59678,21,1001
18246,17057.59678,20,1002
17949,17062.59678,7,1001
17713,17062.59678,29,1003
17699,17062.59678,30,1003
17708,17067.59678,37,1003
17725,17067.59678,7,1003
18105,17072.59678,4,1002
18124,17072.59678,10,1002
17922,17077.59678,7,1001
17950,17077.59678,18,1001
17838,17082.59678,7,1001
18218,17082.59678,21,1002
17937,17087.59678,15,1001
17985,17087.59678,10,1001
18203,17087.59678,32,1002
17706,17092.59678,22,1003
18156,17092.59678,15,1002
18048,17097.59678,5,1002
17801,17097.59678,27,1001
17795,17097.59678,10,1001
17943,17102.59678,13,1001
17831,17102.59678,29,1001
17862,17107.59678,17,1001
18093,17107.59678,2,1002
18090,17112.59678,10,1002
18169,17117.59678,10,1002
17743,17117.59678,26,1003
17905,17117.59678,11,1001
17874,17122.59678,1,1001
18112,17127.59678,17,1002
17709,17127.59678,12,1003
18185,17127.59678,4,1002
18057,17132.59678,21,1002
18010,17132.59678,1,1002
18019,17137.59678,25,1002
17754,17142.59678,17,1003
17825,17147.59678,3,1001
18050,17147.59678,7,1002
18068,17152.59678,6,1002
17844,17157.59678,19,1001
18069,17157.59678,27,1002
17727,17162.59678,12,1003
18209,17162.59678,18,1002
18114,17167.59678,7,1002
17927,17167.59678,7,1001
18236,17172.59678,1,1002
18252,17172.59678,7,1002
18020,17177.59678,16,1002
17826,17177.59678,23,1001
17762,17182.59678,25,1003
18001,17192.59678,9,1002
17790,17197.59678,2,1003
18245,17197.59678,11,1002
18223,17202.59678,16,1002
17809,17208.64723,1,1001
17771,17212.59678,16,1003
17808,17215.49553,8,1001
18164,17227.59678,14,1002
17748,17227.94132,7,1003
17840,17232.59678,12,1001
17701,17237.59678,4,1003
18060,17237.59678,3,1002
18238,17242.59678,22,1002
18214,17247.59678,16,1002
18239,17247.59678,13,1002
18043,17252.59678,7,1002
18096,17262.59678,5,1002
18123,17262.59678,15,1002
17962,17267.59678,3,1001
17849,17277.59678,1,1001
18249,17277.59678,6,1002
18078,17282.59678,8,1002
17836,17282.59678,23,1001
18205,17292.59678,7,1002
18081,17297.59678,1,1002
18157,17297.59678,3,1002
18177,17307.59678,11,1002
17979,17317.59678,4,1001
17856,17322.59678,6,1001
17786,17322.59678,4,1003
17728,17322.59678,5,1003
18004,17337.59678,21,1002
17924,17347.59678,6,1001
17947,17352.59678,1,1001
17875,17362.59678,6,1001
17716,17362.59678,3,1003
18192,17377.59678,5,1002
18160,17377.59678,5,1002
17918,17382.59678,3,1001
17879,17382.59678,3,1001
17921,17397.59678,14,1001
18228,17412.59678,6,1002
17848,17417.59678,4,1001
17721,17422.59678,1,1003
18030,17442.59678,7,1002
18054,17472.59678,6,1002
18527,17577.59678,56,1003
18522,17577.59678,61,1003
18519,17577.59678,66,1003
18721,17577.59678,57,1001
18513,17577.59678,60,1003
18494,17577.59678,63,1003
18492,17577.59678,51,1003
18444,17577.59678,65,1003
18432,17577.59678,65,1003
18328,17577.59678,56,1002
18419,17577.59678,62,1003
18413,17577.59678,58,1003
18351,17577.59678,38,1003
18342,17577.59678,52,1003
18333,17577.59678,64,1002
18325,17577.59678,63,1002
18322,17577.59678,56,1002
18321,17577.59678,65,1002
18549,17577.59678,59,1003
18426,17577.59678,65,1003
18557,17577.59678,66,1003
18644,17577.59678,65,1001
18714,17577.59678,56,1001
18689,17577.59678,66,1001
18259,17577.59678,63,1002
18687,17577.59678,53,1001
18681,17577.59678,66,1001
18654,17577.59678,58,1001
18653,17577.59678,65,1001
18701,17577.59678,64,1001
18641,17577.59678,61,1001
18280,17577.59678,60,1002
18634,17577.59678,59,1001
18270,17577.59678,64,1002
18316,17577.59678,64,1002
18271,17577.59678,61,1002
18582,17577.59678,63,1003
18624,17577.59678,60,1001
18276,17577.59678,58,1002
18619,17577.59678,65,1001
18733,17590.15564,26,1001
18288,17590.98712,59,1002
18703,17591.26047,54,1001
18448,17591.44365,57,1003
18472,17591.50519,52,1003
18317,17591.6898,65,1002
18274,17591.78855,52,1002
18305,17592.49982,57,1002
18633,17592.80751,51,1001
18572,17592.84472,48,1003
18684,17592.93345,53,1001
18346,17592.9678,44,1003
18730,17593.32057,54,1001
18489,17593.38211,60,1003
18373,17593.44365,56,1003
18335,17593.46011,63,1002
18456,17593.64615,50,1003
