batchNo,orderNo,time,pickup,dropoff
49,544,18612.27943,39,36
49,544,18494.89445,72,36
49,544,18369.27299,27,36
49,544,18661.69589,77,36
49,544,18350.45975,79,36
49,559,18581.37352,17,42
49,559,18514.27299,73,42
49,559,18546.32809,77,42
49,559,18795.53166,48,42
49,559,18525.17174,73,42
49,559,18364.27299,57,42
49,559,18459.27299,35,42
49,559,18450.17996,46,42
49,674,18605.26011,20,10
49,674,18399.27299,16,10
49,674,18484.27299,21,10
49,674,18389.27299,46,10
49,674,18371.59714,56,10
49,674,18599.27943,49,10
49,674,18752.41968,47,10
49,674,18463.40966,16,10
49,674,18358.00358,55,10
49,674,18359.27299,52,10
49,674,18295.48372,37,10
49,674,18385.91127,26,10
49,709,18591.41109,7,23
49,709,18444.27299,31,23
49,709,18652.32057,20,23
49,709,18856.06154,48,23
49,709,18339.27299,51,23
49,709,18536.10054,62,23
49,709,18380.32451,35,23
49,719,18704.01932,20,27
49,719,18587.03506,77,27
49,719,18434.27299,45,27
49,719,18494.82683,31,27
49,719,18680.82004,39,27
49,719,18449.27299,69,27
49,719,18719.55277,20,27
49,719,18264.27299,57,27
49,798,18623.11413,74,4
49,798,18579.27299,74,4
49,798,18280.85617,37,4
49,798,18534.72809,63,4
49,798,18351.17209,65,4
49,798,18620.24114,13,4
49,798,18537.12379,74,4
49,798,18349.27299,34,4
49,798,18410.87299,26,4
49,798,18509.27299,25,4
49,798,18653.00608,40,4
49,798,18362.22576,80,4
49,798,18583.31914,76,4
49,843,18419.27299,34,70
49,843,18625.03041,50,70
49,843,18584.27299,72,70
49,843,18510.33417,70,70
49,843,18632.27335,14,70
49,843,18558.22648,75,70
49,843,18576.10054,54,70
49,843,18469.27299,65,70
49,843,18650.60608,50,70
49,843,18409.27299,62,70
49,843,18709.72809,40,70
49,843,18613.74025,9,70
49,843,18394.27299,42,70
49,843,18444.27299,23,70
49,868,18522.15671,25,24
49,868,18684.27299,13,24
49,868,18399.27299,31,24
49,868,18449.27299,15,24
49,868,18264.27299,38,24
49,868,18463.039,29,24
49,868,18496.16959,16,24
49,868,18371.63148,53,24
49,868,18414.27299,30,24
49,868,18650.83005,77,24
49,868,18444.27299,22,24
49,868,18419.27299,21,24
49,868,18674.73274,78,24
49,868,18219.27299,67,24
49,961,18463.28694,24,81
49,961,18684.27299,50,81
49,961,18842.01646,48,81
49,961,18588.71735,6,81
49,961,18601.54454,53,81
49,1058,18591.48301,54,28
49,1058,18577.38748,43,28
49,1058,18449.27299,29,28
49,1058,18574.03971,63,28
49,1058,18526.37818,56,28
49,1058,18619.81968,8,28
49,1058,18334.86655,66,28
49,1058,18590.19177,43,28
49,1058,18637.77317,49,28
49,1058,18697.90089,14,28
49,1058,18639.27299,40,28
49,1058,18454.80787,62,28
49,1082,18544.27299,75,95
49,1082,18299.27299,58,95
49,1082,18698.37531,59,95
49,1082,18468.50304,70,95
49,1082,18378.59714,57,95
49,1082,18279.27299,15,95
49,1082,18819.08122,47,95
49,1082,18495.29195,11,95
49,1082,18661.14061,13,95
49,1082,18509.4737,22,95
49,1082,18711.19034,48,95
49,1082,18479.43685,15,95
49,1082,18482.98318,69,95
49,1082,18658.59356,60,95
49,1149,18485.36458,5,15
49,1149,18545.73309,43,15
49,1149,18459.48444,3,15
49,1149,18644.87263,59,15
49,1149,18499.1195,50,15
49,1149,18612.2712,49,15
49,1149,18570.17853,76,15
49,1149,18355.30161,53,15
49,1149,18444.27299,32,15
49,1310,18589.27299,10,69
49,1310,18504.27299,34,69
49,1310,18648.33488,13,69
49,1310,18339.27299,55,69
49,1310,18199.27299,36,69
49,1310,18609.27299,74,69
49,1310,18590.96887,19,69
49,1310,18515.57996,43,69
49,1310,18539.27299,50,69
49,1310,18521.82648,22,69
49,1310,18739.36923,48,69
49,1316,18374.27299,67,25
49,1316,18610.16816,1,25
49,1316,18549.92809,74,25
49,1316,18529.27299,9,25
49,1316,18680.37746,47,25
49,1316,18496.79678,22,25
49,1316,18620.13524,78,25
49,1316,18353.18784,62,25
49,1316,18439.27299,5,25
49,1316,18695.7653,39,25
49,1316,18534.62648,78,25
49,1316,18489.27299,55,25
49,1316,18725.75778,47,25
49,1316,18439.27299,42,25
49,1316,18499.86798,8,25
49,1491,18472.81717,68,54
49,1491,18564.27299,54,54
49,1491,18599.86369,72,54
49,1491,18636.93453,1,54
49,1491,18454.27299,27,54
49,1491,18672.38533,60,54
49,1491,18524.27299,76,54
49,1491,18398.62039,26,54
49,1491,18605.81968,7,54
49,1491,18569.27299,49,54
49,1491,18404.27299,42,54
49,1491,18506.00322,31,54
49,1491,18561.63399,63,54
49,1587,18533.22433,43,21
49,1587,18614.27299,18,21
49,1587,18364.27299,35,21
49,1587,18596.10698,76,21
49,1587,18514.27299,55,21
49,1587,18679.27299,19,21
49,1587,18564.27299,71,21
49,1587,18464.27299,54,21
49,1597,18484.27299,31,3
49,1597,18634.27299,17,3
49,1597,18489.35778,54,3
49,1597,18479.27299,71,3
49,1597,18491.16172,75,3
49,1597,18504.27299,78,3
49,1597,18249.27299,34,3
49,1597,18339.27299,61,3
49,1597,18540.51199,56,3
49,1597,18590.58462,60,3
49,1597,18384.27299,15,3
49,1597,18539.27299,71,3
49,1597,18692.3263,19,3
49,1597,18475.16064,73,3
49,1597,18337.00072,79,3
49,1597,18404.98462,46,3
50,43,9776.943113,32,54
50,43,9751.880859,69,54
50,43,9587.191413,59,54
50,43,9637.888372,71,54
50,43,9631.843292,58,54
50,43,9564.653309,40,54
50,43,9587.109123,58,54
50,43,9704.086941,39,54
50,87,9595.526297,41,74
50,87,9537.888372,21,74
50,87,9611.586762,26,74
50,87,9713.186047,7,74
50,87,9551.70805,39,74
50,87,9553.725939,29,74
50,87,9664.757424,72,74
50,87,9537.888372,9,74
50,87,9595.529875,29,74
50,87,9795.444365,75,74
50,87,9537.888372,27,74
50,149,9537.888372,54,96
50,149,9555.94347,35,96
50,149,9634.868694,30,96
50,149,9782.176386,75,96
50,149,9559.178533,3,96
50,149,9537.888372,5,96
50,149,9765.221109,69,96
50,149,9645.026834,40,96
50,205,9617.743113,51,21
50,205,9566.359928,17,21
50,205,9607.520215,37,21
50,205,9557.055456,60,21
50,268,9655.913775,66,39
50,268,9462.888372,64,39
50,268,9577.795349,40,39
50,268,9582.817889,33,39
50,268,9637.888372,45,39
50,268,9578.867263,17,39
50,268,9637.71127,65,39
50,268,9602.888372,5,39
50,268,9537.888372,59,39
50,268,9625.51449,12,39
50,268,9630.363506,52,39
50,268,9596.355635,53,39
50,268,9664.740966,8,39
50,269,9712.894454,31,76
50,269,9567.888372,67,76
50,269,9663.683005,45,76
50,269,9593.532737,46,76
50,269,9592.272272,12,76
50,269,9566.333453,71,76
50,269,9506.210018,63,76
50,269,9653.854383,77,76
50,269,9605.291234,50,76
50,269,9802.466905,70,76
50,269,9584.342039,22,76
50,269,9589.826834,74,76
50,269,9607.888372,1,76
50,269,9787.959213,32,76
50,269,9732.839714,69,76
50,269,9555.6,24,76
50,281,9552.805725,13,35
50,281,9663.186047,35,35
50,281,9832.937388,76,35
50,281,9648.865474,7,35
50,281,9764.872272,32,35
50,281,9776.77102,69,35
50,281,9621.320215,9,35
50,392,9537.888372,62,22
50,392,9618.759571,38,22
50,392,9602.894454,40,22
50,392,9566.861181,80,22
50,392,9569.528444,23,22
50,392,9555.1678,2,22
50,392,9731.669052,77,22
50,392,9607.177818,22,22
50,392,9565.847585,46,22
50,392,9632.59356,19,22
50,392,9569.280859,21,22
50,392,9674.050447,35,22
50,475,9590.339893,4,85
50,475,9553.111986,71,85
50,475,9753.793202,32,85
50,475,9595.960644,68,85
50,475,9620.32415,74,85
50,475,9581.261538,56,85
50,475,9738.763864,75,85
50,475,9584.748837,26,85
50,537,9609.704472,53,51
50,537,9563.205725,44,51
50,537,9580.450805,45,51
50,537,9626.9839,42,51
50,537,9790.916995,69,51
50,537,9650.05653,45,51
50,537,9573.756708,73,51
50,537,9691.107335,7,51
50,537,9682.888372,40,51
50,542,9634.638283,55,72
50,542,9590.296601,37,72
50,542,9537.888372,17,72
50,542,9646.433274,38,72
50,542,9604.53059,80,72
50,542,9755.993202,75,72
50,542,9620.950626,7,72
50,571,9568.749195,16,7
50,571,9567.892665,29,7
50,571,9606.802147,45,7
50,571,9608.455098,56,7
50,571,9740.960286,32,7
50,571,9602.508766,59,7
50,571,9479.686225,63,7
50,571,9567.588551,6,7
50,571,9532.888372,68,7
50,571,9605.50483,58,7
50,604,9729.405725,65,1
50,604,9616.918426,5,1
50,604,9628.186047,79,1
50,604,9596.930233,22,1
50,604,9596.229696,56,1
50,604,9570.633989,62,1
50,604,9843.743113,76,1
50,604,9584.65975,24,1
50,604,9555.116995,22,1
50,604,9818.217889,70,1
50,604,9608.825045,10,1
50,604,9613.363864,3,1
50,604,9565.780322,34,1
50,604,9566.400716,27,1
50,604,9586.721288,62,1
50,604,9537.888372,45,1
50,604,9580.430769,9,1
50,754,9566.261181,9,47
50,754,9578.957424,44,47
50,754,9631.645081,47,47
50,754,9550.402504,41,47
50,754,9598.633274,61,47
50,754,9662.832916,10,47
50,754,9616.769946,40,47
50,754,9673.056172,48,47
50,754,9691.920215,40,47
50,754,9579.837925,80,47
50,754,9671.633274,65,47
50,754,9551.09839,10,47
50,754,9595.459034,35,47
50,846,9581.255814,53,25
50,846,9553.932737,45,25
50,846,9722.888372,76,25
50,846,9602.986762,47,25
50,846,9596.809302,71,25
50,846,9552.888372,80,25
50,846,9768.131306,76,25
50,846,9638.257245,11,25
50,846,9819.977102,76,25
50,846,9550.996064,15,25
50,896,9702.888372,78,44
50,896,9634.973524,49,44
50,896,9614.600358,61,44
50,896,9731.920215,8,44
50,896,9551.662254,27,44
50,896,9658.927013,37,44
50,896,9616.090161,58,44
50,1096,9609.892308,11,40
50,1096,9679.628623,10,40
50,1096,9537.888372,39,40
50,1096,9713.316995,65,40
50,1096,9578.884436,30,40
50,1096,9650.136673,9,40
50,1096,9645.264043,21,40
50,1096,9686.647943,35,40
50,1096,9610.155277,42,40
50,1096,9592.216458,80,40
50,1096,9610.52737,72,40
50,1096,9676.988551,8,40
50,1096,9578.392844,5,40
50,1096,9607.888372,18,40
50,1120,9646.640429,2,67
50,1120,9621.864043,55,67
50,1120,9635.715206,35,67
50,1120,9620.856172,50,67
50,1120,9634.439356,2,67
50,1120,9537.888372,35,67
50,1120,9620.807156,29,67
50,1236,9700.373166,66,50
50,1236,9633.337746,8,50
50,1236,9602.457245,51,50
50,1236,9770.659392,66,50
50,1236,9714.627907,75,50
50,1236,9600.255814,26,50
50,1236,9537.888372,33,50
50,1382,9630.548122,39,6
50,1382,9564.693381,13,6
50,1382,9581.413953,35,6
50,1382,9619.476923,47,6
50,1382,9562.894454,55,6
50,1382,9619.499821,2,6
50,1382,9652.888372,51,6
50,1382,9571.531306,60,6
50,1426,9569.166369,36,37
50,1426,9568.158855,54,37
50,1426,9687.601789,66,37
50,1426,9578.683363,27,37
50,1426,9537.888372,71,37
50,1426,9553.414669,17,37
50,1426,9554.887299,33,37
50,1426,9719.284794,78,37
50,1426,9625.134884,67,37
50,1426,9581.932021,67,37
50,1426,9537.888372,13,37
50,1426,9584.532379,52,37
50,1426,9589.633274,49,37
50,1458,9537.888372,24,68
50,1458,9855.254383,76,68
50,1458,9652.76458,12,68
50,1458,9631.935957,37,68
50,1458,9742.652952,65,68
50,1458,9678.405725,12,68
50,1458,9657.888372,47,68
50,1458,9639.984973,42,68
50,1458,9640.247585,80,68
50,1586,9492.77102,63,52
50,1586,9667.553846,77,52
50,1586,9658.76458,68,52
50,1586,9607.869052,29,52
50,1586,9700.894097,36,52
50,1586,9554.387835,6,52
50,1586,9565.817531,2,52
50,1586,9537.888372,2,52
50,1586,9632.888372,4,52
50,1586,9603.024329,7,52
50,1586,9556.807871,61,52
50,1586,9660.189624,40,52
50,1586,9629.77424,60,52
50,1586,9705.833631,7,52
50,1586,9729.410376,31,52
50,1590,9537.888372,30,27
50,1590,9622.894454,35,27
50,1590,9582.103757,42,27
50,1590,9553.242934,54,27
50,1590,9642.710555,58,27
50,1590,9537.888372,16,27
50,1590,9602.340608,4,27
50,1590,9575.866905,4,27
50,1590,9756.247943,66,27
50,1590,9573.705546,50,27
50,1590,9576.898032,1,27
50,1590,9604.145259,73,27
50,1590,9577.693023,71,27
51,47,10844.96279,59,77
51,47,10914.46691,68,77
51,47,10897.33453,44,77
51,47,10895.02898,7,77
51,47,10871.28157,43,77
51,47,11017.07442,32,77
51,47,10647.88837,54,77
51,47,10961.26404,4,77
51,47,10923.27263,76,77
51,70,10957.72844,22,49
51,70,10732.20465,23,49
51,70,10833.26154,62,49
51,70,10842.89374,12,49
51,70,10887.88837,77,49
51,70,10742.88837,75,49
51,80,10732.41717,51,86
51,80,10856.91342,59,86
51,80,10736.99678,45,86
51,80,10727.88837,8,86
51,80,10834.3703,58,86
51,80,10707.88837,45,86
51,80,10885.8805,43,86
51,80,10777.88837,79,86
51,80,10963.40429,26,86
51,373,10882.88837,52,32
51,373,10876.87835,34,32
51,373,10752.88837,70,32
51,373,10808.92308,37,32
51,373,10812.88837,30,32
51,373,10482.88837,54,32
51,373,10862.88837,74,32
51,381,10907.88837,11,10
51,381,10812.37603,60,10
51,381,10923.16995,27,10
51,381,10969.12165,31,10
51,381,10792.88837,48,10
51,381,10832.88837,52,10
51,381,10932.35671,5,10
51,381,10907.10555,7,10
51,381,10830.98211,59,10
51,381,10887.88837,18,10
51,381,10832.02791,76,10
51,381,10791.63649,37,10
51,437,11051.60322,26,41
51,437,11008.00143,36,41
51,437,10995.1288,15,41
51,437,10825.48444,73,41
51,437,10924.66726,10,41
51,437,10918.72952,73,41
51,437,10892.49803,50,41
51,437,10792.88837,56,41
51,437,10964.7034,27,41
51,446,10969.38068,16,38
51,446,10883.75564,30,38
51,446,10733.43614,61,38
51,446,10927.88837,12,38
51,446,10572.88837,13,38
51,446,10817.88837,8,38
51,446,10817.88837,61,38
51,446,10732.88837,56,38
51,446,10842.88837,34,38
51,446,10910.54383,43,38
51,446,10952.88837,15,38
51,446,10907.7195,49,38
51,502,10831.63792,43,23
51,502,10915.46476,17,23
51,502,10767.88837,64,23
51,502,11032.97853,31,23
51,502,10964.04687,9,23
51,502,10913.08658,52,23
51,502,10898.73095,51,23
51,502,10861.15993,13,23
51,548,10943.99714,51,46
51,548,10847.88837,14,46
51,548,11002.02254,6,46
51,548,10836.10662,72,46
51,548,10942.88837,21,46
51,548,10856.59821,12,46
51,548,10887.88837,59,46
51,548,11020.00787,36,46
51,548,10842.88837,78,46
51,548,10817.88837,56,46
51,548,11069.68479,32,46
51,548,10930.74919,18,46
51,548,10861.5517,58,46
51,567,10733.74097,30,59
51,567,10947.88837,76,59
51,567,10727.88837,12,59
51,567,10842.88837,68,59
51,567,10807.88837,72,59
51,567,10990.16208,5,59
51,567,10983.5381,21,59
51,567,10866.53918,34,59
51,607,10717.36172,34,57
51,607,11084.47549,32,57
51,607,10767.88837,23,57
51,607,10687.88837,33,57
51,607,10939.32415,68,57
51,607,10777.88837,50,57
51,607,10952.12916,9,57
51,607,10990.29302,25,57
51,607,10859.03721,77,57
51,607,10948.278,26,57
51,613,10572.88837,78,50
51,613,10819.72737,38,50
51,613,10837.88837,55,50
51,613,10890.27406,12,50
51,613,11035.82075,25,50
51,613,10889.71592,61,50
51,613,10846.52165,38,50
51,613,10855.49016,34,50
51,631,10687.88837,70,82
51,631,10907.88837,65,82
51,631,10787.88837,45,82
51,631,10847.55313,58,82
51,631,10937.19392,9,82
51,631,10877.88837,49,82
51,631,10903.48265,18,82
51,877,10747.88837,77,3
51,877,10592.88837,64,3
51,877,10757.88837,67,3
51,877,10847.88837,79,3
51,877,10827.88837,1,3
51,877,10657.88837,80,3
51,877,10957.88837,12,3
51,877,10963.24615,5,3
51,877,10897.35921,9,3
51,877,10772.88837,14,3
51,877,10799.46547,46,3
51,877,10747.10197,62,3
51,877,10947.88837,59,3
51,877,10881.68014,7,3
51,877,10912.88837,18,3
51,877,10759.62218,52,3
51,877,10902.88837,68,3
51,926,10717.88837,24,17
51,926,10872.88837,29,17
51,926,10517.88837,54,17
51,926,10877.88837,66,17
51,926,10892.88837,73,17
51,926,10717.88837,52,17
51,926,10792.88837,66,17
51,926,10587.63327,78,17
51,926,10825.24258,29,17
51,926,10817.88837,43,17
51,926,10971.65045,22,17
51,926,11002.1449,26,17
51,1003,10940.43327,32,6
51,1003,10984.10698,16,6
51,1003,10827.88837,11,6
51,1003,10717.88837,62,6
51,1003,10843.53488,2,6
51,1003,10757.88837,19,6
51,1003,10947.87156,6,6
51,1003,11049.70125,21,6
51,1003,10772.88837,43,6
51,1003,10877.88837,62,6
51,1086,10797.88837,67,53
51,1086,10797.88837,24,53
51,1086,10913.12021,9,53
51,1086,10985.05152,32,53
51,1086,10746.33775,51,53
51,1086,10818.36029,58,53
51,1086,10843.89911,44,53
51,1086,10926.09982,68,53
51,1086,10749.92415,30,53
51,1126,10722.96673,45,45
51,1126,10702.13667,70,45
51,1126,10867.88837,1,45
51,1126,10812.88837,49,45
51,1126,10747.88837,80,45
51,1126,10717.88837,11,45
51,1126,10877.88837,23,45
51,1126,10829.15349,8,45
51,1126,10960.02648,75,45
51,1126,10702.14025,34,45
51,1126,10868.36279,75,45
51,1126,10837.88837,46,45
51,1126,10892.88837,76,45
51,1185,10837.88837,66,84
51,1185,10979.91592,5,84
51,1185,10844.22075,51,84
51,1185,10802.88837,2,84
51,1185,10832.49732,38,84
51,1185,10992.34776,36,84
51,1192,10825.38354,49,19
51,1192,10923.07549,65,19
51,1192,10723.75886,71,19
51,1192,10852.88837,18,19
51,1192,10752.88837,8,19
51,1192,11008.93703,21,19
51,1192,10787.88837,48,19
51,1192,10682.88837,50,19
51,1192,11020.07764,22,19
51,1192,10862.25331,80,19
51,1192,10942.88837,35,19
51,1192,10997.39428,21,19
51,1192,10817.72021,48,19
51,1192,10925.66118,59,19
51,1323,10899.93166,42,29
51,1323,10717.88837,39,29
51,1323,11035.63971,22,29
51,1323,10918.01825,34,29
51,1323,10860.23542,44,29
51,1323,10889.21753,57,29
51,1323,10952.08515,27,29
51,1323,10912.88837,60,29
51,1323,10908.10984,75,29
51,1323,11001.60537,31,29
51,1368,10922.11807,16,9
51,1368,10817.88837,76,9
51,1368,10707.88837,71,9
51,1368,10832.88837,64,9
51,1368,10770.47657,67,9
51,1368,10934.37245,3,9
51,1368,10823.79249,72,9
51,1368,10717.88837,29,9
51,1368,10974.62648,4,9
51,1368,10977.88837,35,9
51,1433,10747.88837,14,99
51,1433,10844.75277,75,99
51,1433,10956.51843,32,99
51,1433,10909.50268,16,99
51,1433,10894.22898,15,99
51,1433,10857.88837,24,99
51,1485,10877.88837,12,80
51,1485,10898.51055,29,80
51,1485,10902.88837,33,80
51,1485,10873.28193,57,80
51,1485,10936.86225,28,80
51,1485,10797.88837,39,80
51,1485,10811.1907,24,80
51,1485,10777.88837,40,80
51,1559,10722.88837,63,65
51,1559,10803.61646,47,65
51,1559,10977.15098,25,65
51,1559,10856.96887,75,65
51,1559,10867.88837,7,65
51,1559,10950.58426,3,65
51,1559,10906.90054,73,65
51,1559,10682.88837,68,65
52,61,11412.81503,35,50
52,61,11478.00966,1,50
52,61,11412.88837,19,50
52,61,11309.77889,40,50
52,79,11293.75957,50,86
52,79,11396.72952,13,86
52,79,11586.57746,1,86
52,79,11142.88837,77,86
52,79,11417.88837,60,86
52,79,11317.88837,9,86
52,79,11458.76386,41,86
52,79,11511.29553,2,86
52,79,11267.88837,11,86
52,79,11365.58068,62,86
52,79,11242.88837,17,86
52,91,11485.9932,41,84
52,91,11257.88837,19,84
52,91,11251.3517,47,84
52,91,11452.58891,35,84
52,95,11282.88837,19,48
52,95,11277.88837,49,48
52,95,11422.88837,32,48
52,95,11422.66225,9,48
52,95,11312.70054,6,48
52,95,11244.67084,27,48
52,95,11362.88837,76,48
52,95,11297.88837,40,48
52,95,11191.88837,73,48
52,185,11379.68479,3,55
52,185,11332.88837,33,55
52,185,11477.88837,60,55
52,185,11432.88837,42,55
52,185,11457.56386,31,55
52,185,11363.00894,41,55
52,185,11412.88837,7,55
52,185,11191.88837,66,55
52,447,11163.56852,49,30
52,447,11368.15742,26,30
52,447,11292.88837,12,30
52,447,11467.88837,25,30
52,447,11204.71914,74,30
52,447,11242.88837,80,30
52,447,11282.88837,45,30
52,447,11337.88837,52,30
52,447,11247.88837,69,30
52,447,11191.88837,70,30
52,447,11532.88837,4,30
52,447,11312.88837,59,30
52,462,11092.88837,79,79
52,462,11191.88837,38,79
52,462,11437.96744,14,79
52,462,11158.32594,78,79
52,462,11327.88837,55,79
52,462,11485.94669,29,79
52,546,11263.35742,69,80
52,546,11442.88837,32,80
52,546,11407.62397,10,80
52,546,11462.88837,4,80
52,546,11467.88837,4,80
52,546,11442.88837,75,80
52,546,11397.88837,36,80
52,546,11160.51163,71,80
52,546,11559.48623,2,80
52,546,11368.35886,4,80
52,546,11214.02361,64,80
52,546,11242.88837,40,80
52,634,11227.88837,43,59
52,634,11426.67406,35,59
52,634,11306.37639,50,59
52,634,11191.88837,18,59
52,634,11501.09946,41,59
52,634,11427.88837,6,59
52,634,11329.68479,64,59
52,634,11446.06619,42,59
52,634,11302.88837,65,59
52,634,11441.70626,29,59
52,634,11302.88837,58,59
52,634,11543.41216,4,59
52,634,11205.16852,11,59
52,634,11362.88837,59,59
52,634,11422.88837,54,59
52,634,11495.60751,2,59
52,692,11514.71699,53,99
52,692,11202.88837,68,99
52,692,11177.24007,50,99
52,692,11157.88837,59,99
52,692,11509.85367,24,99
52,692,11522.16279,2,99
52,829,11237.88837,66,82
52,829,11223.25581,37,82
52,829,11467.4322,8,82
52,829,11262.88837,16,82
52,829,11357.01216,20,82
52,829,11191.88837,43,82
52,829,11368.65116,52,82
52,829,11292.88837,27,82
52,829,11457.93524,29,82
52,829,11495.9839,24,82
52,829,11462.88837,24,82
52,829,11253.84758,38,82
52,829,11334.68479,70,82
52,829,11523.5703,24,82
52,857,11327.88837,45,38
52,857,11208.28265,70,38
52,857,11404.18927,21,38
52,857,11489.74454,25,38
52,857,11221.37567,68,38
52,857,11337.88837,16,38
52,857,11337.88837,60,38
52,857,11208.91449,37,38
52,871,11367.88837,70,11
52,871,11147.88837,71,11
52,871,11237.88837,47,11
52,871,11236.72236,67,11
52,871,11297.88837,64,11
52,871,11296.0483,46,11
52,871,11272.88837,51,11
52,871,11267.88837,79,11
52,871,11272.29302,55,11
52,871,11602.54168,2,11
52,1035,11327.88837,9,3
52,1035,11392.88837,9,3
52,1035,11219.25653,74,3
52,1035,11244.68479,34,3
52,1035,11337.88837,14,3
52,1035,11196.62111,63,3
52,1124,11257.30268,28,83
52,1124,11232.88837,71,83
52,1124,11481.47728,7,83
52,1124,11503.26726,54,83
52,1124,11344.60501,64,83
52,1124,11438.0966,35,83
52,1124,11249.31377,66,83
52,1124,11342.27263,46,83
52,1124,11533.27478,2,83
52,1124,11191.88837,12,83
52,1124,11495.30626,7,83
52,1124,11172.88837,79,83
52,1176,11450.54347,7,9
52,1176,11252.88837,58,9
52,1176,11332.88837,12,9
52,1176,11402.88837,25,9
52,1176,11287.88837,38,9
52,1176,11347.88837,42,9
52,1176,11390.08623,60,9
52,1209,11477.88837,14,65
52,1209,11226.74741,27,65
52,1209,11381.94275,61,65
52,1209,11572.82648,2,65
52,1209,11482.88837,32,65
52,1209,11462.88837,13,65
52,1209,11322.88837,80,65
52,1254,11474.54204,41,53
52,1254,11342.88837,20,53
52,1254,11265.15993,66,53
52,1254,11447.88837,3,53
52,1254,11378.78175,75,53
52,1254,11292.88837,44,53
52,1254,11428.07299,59,53
52,1254,11302.88837,67,53
52,1254,11470.16494,29,53
52,1254,11432.88837,53,53
52,1254,11324.68479,16,53
52,1254,11322.88837,28,53
52,1254,11155.16923,57,53
52,1254,11406.44436,62,53
52,1254,11410.91413,14,53
52,1254,11287.88837,19,53
52,1308,11492.88837,4,17
52,1308,11357.88837,60,17
52,1308,11437.21109,8,17
52,1308,11280.18068,15,17
52,1308,11349.09624,73,17
52,1308,11297.88837,52,17
52,1308,11487.88837,54,17
52,1308,11322.88837,8,17
52,1308,11219.33453,70,17
52,1308,11337.88837,74,17
52,1409,11307.88837,13,8
52,1409,11237.88837,45,8
52,1409,11396.87406,75,8
52,1409,11395.18068,61,8
52,1409,11347.88837,61,8
52,1409,11352.50089,51,8
52,1409,11472.88837,3,8
52,1409,11378.8483,59,8
52,1409,11307.88837,33,8
52,1409,11352.88837,12,8
52,1409,11189.68479,15,8
52,1409,11479.31377,25,8
52,1409,11327.88837,56,8
52,1409,11337.88837,67,8
52,1518,11289.68479,34,77
52,1518,11382.88837,13,77
52,1518,11262.88837,68,77
52,1518,11481.80787,24,77
52,1518,11505.89231,4,77
52,1518,11258.10447,74,77
52,1595,11442.30304,32,45
52,1595,11147.88837,50,45
52,1595,11425.32057,7,45
52,1595,11425.36279,14,45
52,1595,11457.88837,60,45
52,1595,11247.88837,74,45
52,1595,11202.88837,59,45
52,1595,11362.88837,57,45
53,83,18729.45331,72,100
53,83,18927.91771,43,100
53,83,18687.25438,9,100
53,83,18831.23578,17,100
53,83,18844.27299,29,100
53,83,18774.18748,9,100
53,83,18732.67835,74,100
53,83,18710.75349,57,100
53,83,18803.74097,17,100
53,117,18703.34741,53,45
53,117,18673.27299,56,45
53,117,18690.80286,71,45
53,117,18744.97245,73,45
53,117,18728.42361,27,45
53,117,18685.50197,51,45
53,117,18758.44293,25,45
53,117,18765.76458,6,45
53,117,18743.67156,42,45
53,117,18767.24222,18,45
53,136,18669.27299,52,48
53,136,18687.40537,56,48
53,136,18723.72809,56,48
53,136,18947.08014,40,48
53,136,18673.27299,28,48
53,136,18859.90805,18,48
53,136,18790.34955,16,48
53,136,18760.41288,74,48
53,136,18789.08122,23,48
53,136,18934.03256,40,48
53,136,18700.36923,9,48
53,196,18776.56601,74,30
53,196,18839.68122,1,30
53,196,18747.88086,75,30
53,196,18717.72451,23,30
53,196,18819.47979,77,30
53,196,18912.01646,44,30
53,196,18738.28479,31,30
53,196,18810.70125,70,30
53,219,18746.97138,50,37
53,219,18754.27299,55,37
53,219,18895.08515,2,37
53,219,18819.08122,12,37
53,219,18673.27299,65,37
53,219,18742.96172,66,37
53,219,18802.20859,30,37
53,219,18690.28479,79,37
53,219,18721.03828,80,37
53,219,18745.16995,34,37
53,219,18726.8737,57,37
53,219,18669.27299,16,37
53,229,18767.06047,11,57
53,229,19013.58032,47,57
53,229,18758.77996,10,57
53,229,18673.27299,42,57
53,229,18764.02182,59,57
53,229,18881.02934,2,57
53,229,18673.27299,67,57
53,229,18815.69267,30,57
53,229,18771.41932,49,57
53,229,18785.55313,50,57
53,229,18712.67478,56,57
53,229,18623.56637,25,57
53,238,18673.27299,37,63
53,238,18706.37639,80,63
53,238,18701.93918,8,63
53,238,18626.42791,16,63
53,238,18807.9585,13,63
53,238,18609.27299,16,63
53,252,18796.78927,31,60
53,252,18673.27299,31,60
53,252,18726.18927,70,60
53,252,18793.49338,18,60
53,252,18817.60966,44,60
53,252,18754.3703,79,60
53,252,18871.33989,44,60
53,277,18753.57853,18,84
53,277,18673.27299,10,84
53,277,18753.15993,5,84
53,277,18741.46619,16,84
53,277,18687.71521,33,84
53,277,18774.27299,30,84
53,277,18835.99642,14,84
53,277,18831.15814,43,84
53,277,18708.79821,22,84
53,334,18751.12343,12,38
53,334,18802.9102,78,38
53,334,18733.21753,76,38
53,334,18762.06869,24,38
53,334,18781.41825,18,38
53,334,18705.79821,11,38
53,334,18673.27299,8,38
53,334,18715.14705,65,38
53,334,18704.74275,68,38
53,334,18789.5703,44,38
53,334,18776.96279,45,38
